id,chr,pos,cm
31202,23,45083143,70.128187
31203,23,45090352,70.221705
31204,23,45169034,70.278704
31205,23,45170642,70.376119
31206,23,45202643,70.548061
31207,23,45312787,70.773553
31208,23,45316201,70.852517
31209,23,45509626,70.92377
31210,23,45531317,71.024596
31211,23,45631143,71.121565
31212,23,45636036,71.181973
31213,23,45770095,71.390595
31214,23,45789727,71.494416
31215,23,46060706,71.6391
31216,23,46065340,71.694582
31217,23,46116340,71.723998
31218,23,46121996,71.918103
31219,23,46154727,71.950812
31220,23,46181768,72.276104
31221,23,46187969,72.441168
31222,23,46279427,72.499839
31223,23,46281003,72.53455
31224,23,46923384,72.662749
31225,23,46943538,73.166856
31226,23,47170037,73.203249
31227,23,47222332,73.368015
31228,23,47374590,73.420825
31229,23,47381868,73.48643
31230,23,47462253,73.561161
31231,23,47483925,73.691064
31232,23,47602119,73.753108
31233,23,47622008,73.947154
31234,23,47739292,73.975372
31235,23,47753028,74.050731
31236,23,47938585,74.09265
31237,23,47955619,74.21062
31238,23,48046428,74.244818
31239,23,48064407,74.35281
31240,23,48868736,74.690268
31241,23,49402561,74.763691
31242,23,49407681,74.930556
31243,23,49634651,75.089215
31244,23,49636622,75.144392
31245,23,49912886,75.211191
31246,23,49964237,75.302124
31247,23,50106746,75.304109
31248,23,50115368,75.353072
31249,23,50347547,75.494704
31250,23,50349668,75.558002
31251,23,50390123,75.617936
31252,23,50396988,75.749068
31253,23,50460679,76.097009
31254,23,50608829,76.201037
31255,23,50609614,76.260339
31256,23,50645556,76.27954
31257,23,50655016,76.405291
31258,23,50657896,76.517154
31259,23,50781344,76.799808
31260,23,51876818,77.01391
31261,23,53055500,77.061249
31262,23,53109075,77.1217
31263,23,53115909,77.216745
31264,23,53308578,77.346583
31265,23,53323564,77.573374
31266,23,53363906,77.819613
31267,23,53783704,77.853919
31268,23,53907998,77.967627
31269,23,53910741,78.140466
31270,23,54450493,78.201131
31271,23,54465531,78.320483
31272,23,55056326,78.548351
31273,23,56992083,78.657424
31274,23,56993577,78.710778
31275,23,61830816,78.757502
31276,23,64405169,78.871548
31277,23,65222785,79.071548
31278,23,67380496,79.368227
31279,23,67407442,79.496279
31280,23,67650353,79.560117
31281,23,67658238,79.624577
31282,23,67801895,79.64018
31283,23,67866291,79.711383
31284,23,67891779,79.802897
31285,23,67897904,79.887992
31286,23,67945761,80.010074
31287,23,67975075,80.200145
31288,23,68027354,80.214368
31289,23,68045348,80.302613
31290,23,68127650,80.387391
31291,23,68159500,80.903943
31292,23,68325841,81.193932
31293,23,68344314,81.484331
31294,23,68384125,81.556752
31295,23,68388947,81.668848
31296,23,68443436,81.751713
31297,23,68462833,81.854964
31298,23,68548161,82.030969
31299,23,68740970,82.132344
31300,23,68778870,82.239152
31301,23,69154053,82.308828
31302,23,69254637,82.407466
31303,23,69257972,82.494671
31304,23,69332430,82.548009
31305,23,69350281,82.625467
31306,23,69357445,82.742273
31307,23,69391176,82.757587
31308,23,69401419,82.994472
31309,23,69464408,83.102455
31310,23,69660177,83.151502
31311,23,69666915,83.357315
31312,23,70367328,83.535325
31313,23,70392554,83.701799
31314,23,70429224,83.744662
31315,23,70543355,84.138466
31316,23,70855518,84.213016
31317,23,70870938,84.356467
31318,23,71239857,84.460041
31319,23,71303372,84.614345
31320,23,71308921,84.738463
31321,23,71558025,84.92752
31322,23,71610561,85.10815
31323,23,73640083,85.338235
31324,23,73764809,85.422179
31325,23,76717074,85.739244
31326,23,77556042,85.755876
31327,23,78580013,85.969693
31328,23,78624739,86.049424
31329,23,79167160,86.284456
31330,23,79168490,86.325016
31331,23,79484025,86.410195
31332,23,79505763,86.462751
31333,23,80050739,86.504547
31334,23,80185294,86.602573
31335,23,80186893,86.645234
31336,23,80519504,86.694722
31337,23,80537501,86.813491
31338,23,81925591,86.95199
31339,23,81975467,87.071037
31340,23,82680604,87.239045
31341,23,82743299,87.370635
31342,23,83499866,87.503642
31343,23,83503804,87.551911
31344,23,84025957,87.753492
31345,23,84048259,87.841062
31346,23,84127235,87.893413
31347,23,84152731,88.040757
31348,23,84645359,88.189128
31349,23,84732787,88.290572
31350,23,84753431,88.44599
31351,23,85100305,88.543606
31352,23,85133185,88.829049
31353,23,85352570,88.899884
31354,23,85398851,88.979356
31355,23,85400544,89.022532
31356,23,85525561,89.138579
31357,23,86092697,89.355409
31358,23,86102591,89.417649
31359,23,86175833,89.431855
31360,23,86184161,89.574883
31361,23,86474512,89.749095
31362,23,86481765,89.817543
31363,23,86645157,89.892058
31364,23,86648549,90.000633
31365,23,86658693,90.088636
31366,23,86930358,90.251634
31367,23,86952734,90.409209
31368,23,87336113,90.60265
31369,23,87338657,90.662087
31370,23,87645905,90.852474
31371,23,87649317,90.980971
31372,23,87684618,91.006367
31373,23,87689802,91.154961
31374,23,87719003,91.180478
31375,23,87721860,91.266569
31376,23,87759461,91.274577
31377,23,87764332,91.335251
31378,23,87833178,91.37528
31379,23,87839425,91.542468
31380,23,87859356,91.625752
31381,23,87990696,91.661102
31382,23,87995912,91.754903
31383,23,88236598,91.869934
31384,23,88240209,92.057991
31385,23,88705158,92.138303
31386,23,88859605,92.242282
31387,23,88865056,92.332467
31388,23,89285141,92.47683
31389,23,89297135,92.639725
31390,23,89367710,92.739783
31391,23,89628234,92.813373
31392,23,89637054,92.92487
31393,23,89670901,93.07747
31394,23,89960550,93.200863
31395,23,90141596,93.569924
31396,23,90287407,93.691817
31397,23,90301494,93.78383
31398,23,90557537,93.944865
31399,23,90563860,94.012732
31400,23,90896731,94.221304
31401,23,91040630,94.460076
31402,23,91220579,94.499887
31403,23,91561543,94.735307
31404,23,91577490,94.822782
31405,23,91704677,94.913933
31406,23,91938415,95.226597
31407,23,92041635,95.268599
31408,23,92169511,95.638967
31409,23,92269581,95.664981
31410,23,92277171,95.72915
31411,23,92364102,95.750648
31412,23,92375355,95.85979
31413,23,92494910,95.903968
31414,23,92506270,96.031981
31415,23,92661764,96.188168
31416,23,92674286,96.335306
31417,23,92810822,96.470217
31418,23,92924111,96.499183
31419,23,92925839,96.585437
31420,23,93014719,96.619381
31421,23,93040118,96.738563
31422,23,93063139,96.748011
31423,23,93077394,96.843508
31424,23,93207619,96.974287
31425,23,93222536,97.194918
31426,23,93225725,97.347599
31427,23,93298410,97.378999
31428,23,93300926,97.485978
31429,23,93360020,97.618581
31430,23,93458582,97.637463
31431,23,93463751,97.716388
31432,23,93493057,97.770548
31433,23,93497502,97.834777
31434,23,93674970,97.95067
31435,23,93683159,98.009337
31436,23,93686647,98.128306
31437,23,93716385,98.1469
31438,23,93717641,98.220693
31439,23,93987101,98.267774
31440,23,94237578,98.429378
31441,23,94239821,98.607159
31442,23,94528256,98.72001
31443,23,94592347,98.854742
31444,23,94842709,98.949724
31445,23,94846794,99.04243
31446,23,94971956,99.059865
31447,23,94993102,99.145016
31448,23,95047999,99.183085
31449,23,95054305,99.377665
31450,23,95079791,99.473293
31451,23,95086705,99.704879
31452,23,95204619,99.819161
31453,23,95227222,99.873436
31454,23,95230524,99.969388
31455,23,95410611,100.155289
31456,23,95796116,100.296378
31457,23,95834378,100.435339
31458,23,95836850,100.556312
31459,23,95891082,100.645664
31460,23,95892802,100.702274
31461,23,96062042,100.784878
31462,23,96069922,100.853292
31463,23,96298549,100.882911
31464,23,96383561,100.964531
31465,23,96417362,101.111386
31466,23,96844638,101.231027
31467,23,97001265,101.586403
31468,23,97003849,101.650783
31469,23,97045845,101.674894
31470,23,97050659,101.787069
31471,23,97088843,101.834107
31472,23,97093866,102.01334
31473,23,97105240,102.044467
31474,23,97110457,102.248479
31475,23,97152541,102.265754
31476,23,97157873,102.37233
31477,23,97232159,102.428664
31478,23,97234330,102.514134
31479,23,97322919,102.528177
31480,23,97330816,102.666117
31481,23,97664621,102.860128
31482,23,97909950,103.078236
31483,23,98079332,103.100139
31484,23,98144018,103.223879
31485,23,98215933,103.23951
31486,23,98218859,103.390892
31487,23,98225161,103.537044
31488,23,98446179,103.593942
31489,23,98448900,103.682382
31490,23,98497310,103.808137
31491,23,98992729,103.910197
31492,23,99006742,103.99341
31493,23,99088120,104.011255
31494,23,99093066,104.070376
31495,23,99244078,104.148548
31496,23,99254855,104.404285
31497,23,99764215,104.608334
31498,23,99772229,104.753423
31499,23,99845684,104.81339
31500,23,99847858,104.937535
31501,23,99972773,105.120809
31502,23,100041538,105.140912
31503,23,100048842,105.201816
31504,23,100127101,105.267258
31505,23,100129673,105.35625
31506,23,100196039,105.479747
31507,23,100212432,105.701829
31508,23,100237938,105.811118
31509,23,100317090,105.846866
31510,23,100334984,106.037886
31511,23,100536214,106.162405
31512,23,100572706,106.246732
31513,23,100579705,106.366678
31514,23,101020241,106.525835
31515,23,101823177,106.60268
31516,23,101835812,106.68822
31517,23,102492673,106.76214
31518,23,102991014,106.910565
31519,23,103072587,106.993557
31520,23,103078223,107.055131
31521,23,104336770,107.262036
31522,23,104602954,107.432698
31523,23,106824107,107.885173
31524,23,106913591,107.971617
31525,23,106954772,108.122253
31526,23,107213575,108.153183
31527,23,107234621,108.298366
31528,23,107402408,108.333571
31529,23,107407242,108.393788
31530,23,108637996,108.560622
31531,23,108656414,108.703454
31532,23,108724822,108.868817
31533,23,108867177,108.919121
31534,23,108870605,109.033066
31535,23,109023553,109.093575
31536,23,109042780,109.25942
31537,23,109050018,109.425082
31538,23,109258729,109.548958
31539,23,109265534,109.676521
31540,23,109552667,109.813641
31541,23,109623525,110.034772
31542,23,109627181,110.100876
31543,23,109689468,110.198482
31544,23,109693443,110.261874
31545,23,109763603,110.275122
31546,23,109774409,110.348772
31547,23,110413450,110.483912
31548,23,110459827,110.574412
31549,23,111056798,110.882355
31550,23,111141850,111.043053
31551,23,111160190,111.282591
31552,23,111192261,111.300376
31553,23,111199520,111.371642
31554,23,111235355,111.378184
31555,23,111244438,111.478955
31556,23,111387292,111.651841
31557,23,111401326,111.740028
31558,23,111478331,111.825234
31559,23,111480227,111.883375
31560,23,111634183,112.01851
31561,23,111644375,112.213856
31562,23,111646464,112.3282
31563,23,111669556,112.406767
31564,23,111847496,112.483476
31565,23,111857966,112.548765
31566,23,111862358,112.657156
31567,23,111888724,112.670455
31568,23,111924900,112.898961
31569,23,112075127,112.95176
31570,23,112076927,113.067111
31571,23,112083089,113.107932
31572,23,112773183,113.337607
31573,23,112930056,113.446968
31574,23,112948947,113.54457
31575,23,113148053,113.595748
31576,23,113219823,113.707919
31577,23,113228559,113.827043
31578,23,113295450,113.854014
31579,23,113310755,114.090408
31580,23,113345849,114.173096
31581,23,113348000,114.295377
31582,23,113573031,114.472854
31583,23,113600847,114.566905
31584,23,113602986,114.726076
31585,23,113762959,114.795939
31586,23,113780148,114.884549
31587,23,114263036,114.993377
31588,23,114288457,115.063772
31589,23,114564163,115.134712
31590,23,114574640,115.403207
31591,23,114730511,115.54909
31592,23,114734718,115.738487
31593,23,114764923,115.781724
31594,23,114768535,115.883748
31595,23,114880937,116.01021
31596,23,114882820,116.072264
31597,23,114909139,116.121666
31598,23,114922270,116.299345
31599,23,115124797,116.423633
31600,23,115129952,116.665889
31601,23,115283819,116.800708
31602,23,115304276,116.980388
31603,23,115400177,117.008054
31604,23,115402514,117.063208
31605,23,115476191,117.136991
31606,23,115478048,117.332231
31607,23,115493326,117.421776
31608,23,115529711,117.429164
31609,23,115542088,117.555503
31610,23,115556158,117.560376
31611,23,115566839,117.689083
31612,23,115620541,117.803936
31613,23,115624472,117.891363
31614,23,115861491,117.988592
31615,23,115864402,118.097801
31616,23,115965003,118.134115
31617,23,115969962,118.238473
31618,23,116163807,118.306294
31619,23,116170093,118.360821
31620,23,116409056,118.43601
31621,23,116615808,118.730139
31622,23,116620693,118.810379
31623,23,116662754,118.821973
31624,23,116674063,118.909653
31625,23,116882573,118.999944
31626,23,116887154,119.118241
31627,23,116890099,119.336423
31628,23,117020921,119.414427
31629,23,117024713,119.476407
31630,23,117028489,119.663771
31631,23,117305726,119.759316
31632,23,117330851,119.874868
31633,23,117350940,120.317358
31634,23,117391490,120.365703
31635,23,117393068,120.429954
31636,23,117430243,120.520209
31637,23,117602380,120.564137
31638,23,117606464,120.719514
31639,23,117677349,120.860774
31640,23,117947903,121.006045
31641,23,118001798,121.144824
31642,23,118345767,121.449658
31643,23,118351468,121.520823
31644,23,118433676,121.587643
31645,23,118534119,121.847818
31646,23,118535509,121.916562
31647,23,118763406,122.09011
31648,23,118785051,122.18117
31649,23,118809187,122.520733
31650,23,118863615,122.613116
31651,23,118868314,122.793466
31652,23,118873720,122.853952
31653,23,119030361,122.95315
31654,23,119045617,123.111473
31655,23,119274899,123.343343
31656,23,119343137,123.505819
31657,23,119395677,123.523165
31658,23,119402611,123.600372
31659,23,119405161,123.729079
31660,23,119487743,123.830441
31661,23,119497572,124.024657
31662,23,119504439,124.056593
31663,23,119510144,124.177698
31664,23,119614881,124.287636
31665,23,119619811,124.37609
31666,23,119838025,124.46836
31667,23,119885389,124.564282
31668,23,119887144,124.706322
31669,23,119914629,124.72449
31670,23,119942248,124.885636
31671,23,120169687,124.993245
31672,23,120331691,125.238633
31673,23,120700862,125.457025
31674,23,120725082,125.612375
31675,23,120889859,125.640752
31676,23,121091867,125.791685
31677,23,121093903,125.833701
31678,23,121224284,125.883325
31679,23,121227821,125.945516
31680,23,121440949,126.086525
31681,23,121518229,126.27521
31682,23,121566767,126.292535
31683,23,121570045,126.398199
31684,23,121610210,126.492254
31685,23,121793594,126.585245
31686,23,121948186,126.739018
31687,23,121963645,126.849877
31688,23,121978166,127.074178
31689,23,122002401,127.128361
31690,23,122009581,127.212305
31691,23,122074791,127.265433
31692,23,122076020,127.319075
31693,23,122312402,127.428405
31694,23,122321119,127.798208
31695,23,122337867,127.819635
31696,23,122343625,127.935655
31697,23,122365098,128.090604
31698,23,122405067,128.201902
31699,23,122509932,128.290862
31700,23,122519222,128.434148
31701,23,122589372,128.514306
31702,23,122598245,128.697274
31703,23,122676721,128.756766
31704,23,122726248,128.900226
31705,23,122879486,128.952001
31706,23,122891630,129.13649
31707,23,123039265,129.243542
31708,23,123058964,129.320481
31709,23,123285773,129.356575
31710,23,123302947,129.416341
31711,23,123307694,129.515902
31712,23,123333285,129.570376
31713,23,123364404,129.97535
31714,23,123374615,130.010547
31715,23,123376622,130.10002
31716,23,123425271,130.216578
31717,23,123443710,130.375201
31718,23,123496450,130.459365
31719,23,123503574,130.693728
31720,23,123553985,130.796242
31721,23,123555621,130.898088
31722,23,123592796,130.945788
31723,23,123597537,131.029567
31724,23,123674688,131.18615
31725,23,123676872,131.302515
31726,23,123737839,131.363437
31727,23,123746341,131.736081
31728,23,123768317,132.437979
31729,23,123775797,132.588762
31730,23,123807129,132.788748
31731,23,123896317,132.856653
31732,23,124004336,133.563799
31733,23,124052942,133.585929
31734,23,124114154,133.776944
31735,23,124268338,133.8689
31736,23,124275273,133.967273
31737,23,124288056,134.0058
31738,23,124297997,134.127311
31739,23,124432696,134.37925
31740,23,124568417,134.493575
31741,23,124624726,134.659414
31742,23,124669204,135.091875
31743,23,124937284,135.152611
31744,23,124942433,135.211063
31745,23,125081491,135.224913
31746,23,125084920,135.331237
31747,23,125126632,135.350139
31748,23,125136132,135.427941
