chr,pos,cm,increment_cm
19,51375603,84.06931,0.133843
19,51379893,84.181334,0.112024
19,51449791,84.383819,0.202485
19,51451687,84.539896,0.156077
19,51455389,84.679352,0.139456
19,51475703,84.753049,0.073697
19,51489456,84.940661,0.187612
19,51527364,84.989772,0.049111
19,51535130,85.18063,0.190858
19,51546642,85.197531,0.016901
19,51551812,85.366922,0.169391
19,51572155,85.484144,0.117222
19,51574594,85.578405,0.094261
19,51584916,85.605278,0.026873
19,51595583,85.759017,0.153739
19,51633660,85.831956,0.072939
19,51644922,86.063797,0.231841
19,51780434,86.273061,0.209264
19,51783641,86.315623,0.042562
19,51869346,86.443987,0.128364
19,51878117,86.571176,0.127189
19,51900284,86.638009,0.066833
19,51903884,86.760729,0.12272
19,51993726,87.010844,0.250115
19,52000624,87.158992,0.148148
19,52110267,87.31539,0.156398
19,52113538,87.399036,0.083646
19,52155350,87.552056,0.15302
19,52213743,87.631527,0.079471
19,52218958,87.748965,0.117438
19,52304593,87.988584,0.239619
19,52613179,88.106325,0.117741
19,52666299,88.243569,0.137244
19,52668525,88.365316,0.121747
19,52846212,88.647438,0.282122
19,52895885,88.79731,0.149872
19,52898959,88.958064,0.160754
19,52935835,89.044133,0.086069
19,52938131,89.119504,0.075371
19,52983815,89.132871,0.013367
19,52986767,89.241797,0.108926
19,52996932,89.310519,0.068722
19,53085813,89.396564,0.086045
19,53105547,89.462807,0.066243
19,53114267,89.557081,0.094274
19,53189572,89.643723,0.086642
19,53195426,89.730583,0.08686
19,53251792,89.766785,0.036202
19,53267479,89.981479,0.214694
19,53279287,89.999408,0.017929
19,53292844,90.165434,0.166026
19,53310809,90.186352,0.020918
19,53340049,90.455411,0.269059
19,53424324,90.616347,0.160936
19,53448974,90.861782,0.245435
19,53482629,90.927997,0.066215
19,53484032,90.997445,0.069448
19,53633550,91.308309,0.310864
19,53636016,91.415334,0.107025
19,53697937,91.548062,0.132728
19,53702508,91.712005,0.163943
19,53778640,91.772716,0.060711
19,53804098,91.886107,0.113391
19,53812496,92.063844,0.177737
19,53898432,92.292585,0.228741
19,53904255,92.375082,0.082497
19,53934764,92.426838,0.051756
19,53982712,92.640175,0.213337
19,54042452,92.712726,0.072551
19,54044069,92.796987,0.084261
19,54092622,92.844971,0.047984
19,54098997,92.925377,0.080406
19,54106839,93.197803,0.272426
19,54138544,93.592407,0.394604
19,54206688,93.906678,0.314271
19,54248375,94.185347,0.278669
19,54253212,94.340692,0.155345
19,54268141,94.468531,0.127839
19,54286896,94.497686,0.029155
19,54297538,94.674521,0.176835
19,54331671,94.81615,0.141629
19,54352596,94.991059,0.174909
19,54429450,95.339188,0.348129
19,54469043,95.650347,0.311159
19,54531624,95.919381,0.269034
19,54545531,96.095754,0.176373
19,54601496,96.28735,0.191596
19,54604194,96.354528,0.067178
19,54697714,96.527054,0.172526
19,54704720,96.680325,0.153271
19,54733333,96.73219,0.051865
19,54760691,96.940622,0.208432
19,54837165,97.182327,0.241705
19,54851922,97.562172,0.379845
19,54875323,97.593677,0.031505
19,54880811,97.691455,0.097778
19,54921227,97.78991,0.098455
19,54937469,97.937031,0.147121
19,54985436,97.976313,0.039282
19,55013771,98.118793,0.14248
19,55017416,98.228121,0.109328
19,55052275,98.299515,0.071394
19,55060541,98.41414,0.114625
19,55173403,98.510874,0.096734
19,55178778,98.745465,0.234591
19,55195105,98.86004,0.114575
19,55221245,98.902914,0.042874
19,55246150,99.051528,0.148614
19,55294969,99.07996,0.028432
19,55321513,99.230597,0.150637
19,55427348,99.403822,0.173225
19,55445174,99.491965,0.088143
19,55447182,99.637606,0.145641
19,55501579,99.822202,0.184596
19,55574907,99.888109,0.065907
19,55578064,100.024982,0.136873
19,55657041,100.092084,0.067102
19,55661907,100.159166,0.067082
19,55708557,100.22603,0.066864
19,55735032,100.506182,0.280152
19,55954463,100.849626,0.343444
19,56071116,101.217429,0.367803
19,56078722,101.334455,0.117026
19,56252087,101.506336,0.171881
19,56307583,101.712164,0.205828
19,56309150,101.77167,0.059506
19,56342061,101.840661,0.068991
19,56345892,101.93824,0.097579
19,56369314,102.095709,0.157469
19,56371674,102.181148,0.085439
19,56400161,102.223695,0.042547
19,56403928,102.308939,0.085244
19,56515334,102.505483,0.196544
19,56578238,102.780096,0.274613
19,56598073,102.973514,0.193418
19,56647930,102.986618,0.013104
19,56652592,103.055157,0.068539
19,56683224,103.094353,0.039196
19,56702323,103.254964,0.160611
19,56754719,103.408807,0.153843
19,56761784,103.610377,0.20157
19,56779041,103.732085,0.121708
19,56806326,103.746321,0.014236
19,56816415,103.825727,0.079406
19,56898853,103.925863,0.100136
19,56901293,104.073887,0.148024
19,57105492,104.216861,0.142974
19,57131436,104.281854,0.064993
19,57134574,104.407908,0.126054
19,57189718,104.559582,0.151674
19,57195149,104.64993,0.090348
19,57258765,104.730855,0.080925
19,57265133,104.841257,0.110402
19,57392480,104.865565,0.024308
19,57398958,105.042095,0.17653
19,57425448,105.102262,0.060167
19,57433407,105.288541,0.186279
19,57444239,105.298097,0.009556
19,57482711,105.665813,0.367716
19,57519466,105.719186,0.053373
19,57524031,105.843572,0.124386
19,57599888,105.984907,0.141335
19,57601845,106.036057,0.05115
19,57668476,106.112739,0.076682
19,57677409,106.244201,0.131462
19,57783377,106.327831,0.08363
19,57788392,106.426217,0.098386
19,57826360,106.459113,0.032896
19,57829846,106.526595,0.067482
19,57952035,106.583795,0.0572
19,57956900,106.739232,0.155437
19,58536866,107.046615,0.307383
19,58540860,107.172531,0.125916
19,58593174,107.257819,0.085288
19,58806083,107.421552,0.163733
19,58819113,107.539828,0.118276
19,58913507,107.691765,0.151937
19,59097160,107.733846,0.042081
20,61795,0,0
20,246392,0.217819,0.217819
20,283535,0.378002,0.160183
20,309692,0.653728,0.275726
20,347355,0.882539,0.228811
20,349306,1.002851,0.120312
20,404916,1.304323,0.301472
20,544417,1.435035,0.130712
20,555352,1.606041,0.171006
20,588089,1.882207,0.276166
20,665551,2.202238,0.320031
20,669942,2.276098,0.07386
20,683616,2.293921,0.017823
20,698987,2.614513,0.320592
20,740833,2.745035,0.130522
20,742831,2.840106,0.095071
20,772614,2.911462,0.071356
20,782070,3.03564,0.124178
20,783864,3.151686,0.116046
20,820962,3.225624,0.073938
20,836346,3.349451,0.123827
20,888523,3.487585,0.138134
20,896012,3.977466,0.489881
20,904625,4.142781,0.165315
20,925265,4.236053,0.093272
20,942432,4.445606,0.209553
20,983957,4.525213,0.079607
20,986114,4.627747,0.102534
20,1020433,4.72981,0.102063
20,1025258,4.867819,0.138009
20,1043243,4.936427,0.068608
20,1161063,5.015258,0.078831
20,1171788,5.219738,0.20448
20,1260568,5.333,0.113262
20,1264026,5.44216,0.10916
20,1386473,5.633948,0.191788
20,1488181,5.69769,0.063742
20,1489630,5.748857,0.051167
20,1609014,5.810349,0.061492
20,1754969,5.985211,0.174862
20,1792434,6.136091,0.15088
20,1796112,6.27294,0.136849
20,1870755,6.399072,0.126132
20,1881734,6.506414,0.107342
20,1899587,6.536297,0.029883
20,1909920,6.741365,0.205068
20,1916732,6.748728,0.007363
20,1918487,6.878328,0.1296
20,1989982,7.017693,0.139365
20,2142755,7.12095,0.103257
20,2149678,7.27452,0.15357
20,2241402,7.48691,0.21239
20,2247371,7.60014,0.11323
20,2306312,7.68293,0.08279
20,2317233,8.193061,0.510131
20,2330363,8.298438,0.105377
20,2376304,8.374608,0.07617
20,2384151,8.458506,0.083898
20,2468296,8.510272,0.051766
20,2470324,8.596038,0.085766
20,2497039,8.648771,0.052733
20,2500871,8.776125,0.127354
20,2570208,8.865949,0.089824
20,2575369,8.960111,0.094162
20,2663180,9.047425,0.087314
20,2677226,9.222801,0.175376
20,2716834,9.253876,0.031075
20,2809123,9.528343,0.274467
20,3039115,9.578927,0.050584
20,3081101,9.881972,0.303045
20,3086693,10.005071,0.123099
20,3140304,10.041573,0.036502
20,3155375,10.159268,0.117695
20,3216203,10.23522,0.075952
20,3591781,10.356936,0.121716
20,3655943,10.467908,0.110972
20,3662142,10.569595,0.101687
20,3735436,10.716786,0.147191
20,3749886,10.813016,0.09623
20,3783901,10.847191,0.034175
20,3786681,10.911289,0.064098
20,3820991,10.970198,0.058909
20,3843027,11.319319,0.349121
20,4052298,11.408059,0.08874
20,4053758,11.473747,0.065688
20,4113917,11.721525,0.247778
20,4116436,11.837599,0.116074
20,4150885,11.889646,0.052047
20,4216663,12.186238,0.296592
20,4282092,12.22907,0.042832
20,4285493,12.284555,0.055485
20,4352335,12.359774,0.075219
20,4353884,12.458517,0.098743
20,4442168,12.711111,0.252594
20,4444161,12.77905,0.067939
20,4461359,12.851739,0.072689
20,4467802,13.014057,0.162318
20,4594466,13.152014,0.137957
20,4608341,13.391751,0.239737
20,4701706,13.705719,0.313968
20,4709490,13.919696,0.213977
20,4756050,13.943434,0.023738
20,4805281,14.134611,0.191177
20,4836440,14.475203,0.340592
20,4874296,14.531851,0.056648
20,4890548,14.635217,0.103366
20,4931592,14.664792,0.029575
20,4942474,14.833232,0.16844
20,5024928,14.942409,0.109177
20,5044402,15.109876,0.167467
20,5115036,15.177596,0.06772
20,5120130,15.347561,0.169965
20,5212921,15.368402,0.020841
20,5236421,16.546049,1.177647
20,5301501,16.661195,0.115146
20,5308772,16.761856,0.100661
20,5374358,16.830197,0.068341
20,5377427,17.010154,0.179957
20,5412723,17.039625,0.029471
20,5416462,17.112394,0.072769
20,5472469,17.230682,0.118288
20,5478505,17.424323,0.193641
20,5590210,17.506846,0.082523
20,5644184,17.675467,0.168621
20,5649186,17.817374,0.141907
20,5671460,17.914326,0.096952
20,5675899,18.003059,0.088733
20,5694295,18.122863,0.119804
20,5696728,18.253954,0.131091
20,5730632,18.343163,0.089209
20,5738221,18.462313,0.11915
20,5785540,18.584683,0.12237
20,5790325,18.772359,0.187676
20,5809016,18.785292,0.012933
20,5812113,18.889698,0.104406
20,5834483,18.922576,0.032878
20,5838957,19.070244,0.147668
20,5865636,19.126283,0.056039
20,5867466,19.25197,0.125687
20,6102996,19.49479,0.24282
20,6121852,19.594449,0.099659
20,6123640,19.719478,0.125029
20,6130025,19.772835,0.053357
20,6406440,19.917162,0.144327
20,6407950,19.982239,0.065077
20,6637234,20.133373,0.151134
20,6643172,20.354216,0.220843
20,6668654,20.382453,0.028237
20,6690101,20.563963,0.18151
20,6716175,20.596939,0.032976
20,6718212,20.71085,0.113911
20,6740366,20.752665,0.041815
20,6746498,20.873686,0.121021
20,6764536,20.911036,0.03735
20,6766314,20.971277,0.060241
20,6809952,21.045913,0.074636
20,6814338,21.126942,0.081029
20,6857908,21.205222,0.07828
20,6866917,21.447624,0.242402
20,6934897,21.522799,0.075175
20,6938637,21.595511,0.072712
20,6965839,21.613678,0.018167
20,6968647,21.725804,0.112126
20,7064253,21.853396,0.127592
20,7095113,22.077888,0.224492
20,7202466,22.119599,0.041711
20,7227164,22.187975,0.068376
20,7229690,22.334443,0.146468
20,7253920,22.405738,0.071295
20,7366483,22.460307,0.054569
20,7370428,22.53327,0.072963
20,7549991,22.669477,0.136207
20,7551554,22.721544,0.052067
20,7704212,22.818481,0.096937
20,7706428,22.984159,0.165678
20,7882106,23.060604,0.076445
20,7885184,23.207321,0.146717
20,7956475,23.254997,0.047676
20,7959474,23.426514,0.171517
20,8044962,23.482888,0.056374
20,8050666,23.54483,0.061942
20,8115237,23.581155,0.036325
20,8118531,23.663538,0.082383
20,8218965,23.717452,0.053914
20,8223155,23.785328,0.067876
20,8492925,24.077678,0.29235
20,8494748,24.165655,0.087977
20,8525454,24.202733,0.037078
20,8529886,24.291864,0.089131
20,8554091,24.299535,0.007671
20,8556498,24.364836,0.065301
20,8662222,24.487779,0.122943
20,8665751,24.595451,0.107672
20,8700450,24.611417,0.015966
20,8707927,24.737867,0.12645
20,8804240,24.791404,0.053537
20,8806088,24.878234,0.08683
20,8918747,25.029146,0.150912
20,8921185,25.106624,0.077478
20,9033536,25.234738,0.128114
20,9046815,25.387441,0.152703
20,9131691,25.407329,0.019888
20,9134835,25.547713,0.140384
20,9281420,25.621507,0.073794
20,9282977,25.715269,0.093762
20,9289826,25.779321,0.064052
20,9291550,25.863389,0.084068
20,9406488,25.982821,0.119432
20,9409586,26.049339,0.066518
20,9483761,26.079317,0.029978
20,9497698,26.148439,0.069122
20,9500401,26.312417,0.163978
20,9589196,26.36527,0.052853
20,9593342,26.436301,0.071031
20,9730176,26.529416,0.093115
20,9731922,26.664878,0.135462
20,9745285,26.676674,0.011796
20,9749961,26.819791,0.143117
20,9810872,26.937709,0.117918
20,9814706,27.028904,0.091195
20,9932373,27.13984,0.110936
20,9940475,27.236183,0.096343
20,9981423,27.319786,0.083603
20,9986406,27.385314,0.065528
20,10045642,27.424997,0.039683
20,10047964,27.628568,0.203571
20,10073793,27.659366,0.030798
20,10083191,27.762761,0.103395
20,10130556,27.873083,0.110322
20,10135590,27.975743,0.10266
20,10149686,27.982488,0.006745
20,10159081,28.100605,0.118117
20,10280083,28.22137,0.120765
20,10283950,28.326771,0.105401
20,10312905,28.387735,0.060964
20,10314383,28.456316,0.068581
20,10344539,28.54008,0.083764
20,10451891,28.600696,0.060616
20,10456485,28.770141,0.169445
20,10624046,28.829072,0.058931
20,10649761,28.931177,0.102105
20,10710637,28.977155,0.045978
20,10719527,29.058373,0.081218
20,10998754,29.394341,0.335968
20,11013651,29.465356,0.071015
20,11017796,29.604487,0.139131
20,11092242,29.677285,0.072798
20,11093866,29.765785,0.0885
20,11138229,29.792174,0.026389
20,11142095,29.928077,0.135903
20,11242516,30.037388,0.109311
20,11251165,30.42553,0.388142
20,11261762,30.55553,0.13
20,11500834,30.632718,0.077188
20,11786883,30.868976,0.236258
20,11788104,30.921952,0.052976
20,11939077,30.967906,0.045954
20,12009396,31.120044,0.152138
20,12014176,31.297699,0.177655
20,12151548,31.374316,0.076617
20,12157160,31.446554,0.072238
20,12222803,31.474627,0.028073
20,12223967,31.52707,0.052443
20,12292476,31.616632,0.089562
20,12297383,31.694934,0.078302
20,12351584,31.719973,0.025039
20,12355931,31.818123,0.09815
20,12445356,31.868981,0.050858
20,12448821,31.970763,0.101782
20,12632735,32.139227,0.168464
20,12637668,32.213191,0.073964
20,12639060,32.33555,0.122359
20,12654828,32.366592,0.031042
20,12655737,32.415878,0.049286
20,12718736,32.494953,0.079075
20,12722247,32.667474,0.172521
20,12826073,32.779361,0.111887
20,12829172,32.884215,0.104854
20,12931000,33.030686,0.146471
20,12938069,33.101757,0.071071
20,13071816,33.224064,0.122307
20,13073290,33.298236,0.074172
20,13204306,33.369826,0.07159
20,13212720,33.578516,0.20869
20,13234028,33.587547,0.009031
20,13248294,33.682421,0.094874
20,13251844,33.805,0.122579
20,13289798,33.928425,0.123425
20,13292947,34.15249,0.224065
20,13686894,34.297949,0.145459
20,13690637,34.440331,0.142382
20,14508292,34.685491,0.24516
20,14510925,34.729491,0.044
20,14927862,34.989504,0.260013
20,14931245,35.084108,0.094604
20,15058029,35.22352,0.139412
20,15067407,35.339261,0.115741
20,15147150,35.370544,0.031283
20,15148637,35.472077,0.101533
20,15239469,35.581046,0.108969
20,15241449,35.666199,0.085153
20,15367466,35.791603,0.125404
20,15375124,36.008783,0.21718
20,15431131,36.090398,0.081615
20,15435203,36.246165,0.155767
20,15542435,36.355426,0.109261
20,15544481,36.433283,0.077857
20,15560791,36.515851,0.082568
20,15568243,36.832093,0.316242
20,15652148,36.943397,0.111304
20,15657994,37.02391,0.080513
20,15660995,37.172823,0.148913
20,15687866,37.203096,0.030273
20,15691180,37.369019,0.165923
20,15748541,37.517005,0.147986
20,15796658,37.544506,0.027501
20,15806820,37.626999,0.082493
20,15957841,37.777783,0.150784
20,15959833,37.854762,0.076979
20,16009187,37.962401,0.107639
20,16027852,38.08236,0.119959
20,16056180,38.122172,0.039812
20,16059405,38.23955,0.117378
20,16167859,38.419568,0.180018
20,16169932,38.478568,0.059
20,16197510,38.533375,0.054807
20,16198596,38.581532,0.048157
20,16507482,38.766619,0.185087
20,16511062,38.844914,0.078295
20,16661366,38.965202,0.120288
20,16664503,39.128836,0.163634
20,16723372,39.186437,0.057601
20,16725228,39.32269,0.136253
20,16730028,39.34938,0.02669
20,16732004,39.467134,0.117754
20,16742985,39.570575,0.103441
20,16854470,39.72086,0.150285
20,16858655,39.821088,0.100228
20,17039959,40.001046,0.179958
20,17042177,40.06679,0.065744
20,17251394,40.199202,0.132412
20,17252516,40.249964,0.050762
20,17449713,40.343042,0.093078
20,17485366,40.435356,0.092314
20,17488415,40.583652,0.148296
20,17537312,40.668843,0.085191
20,17540152,40.773553,0.10471
20,17721518,40.996514,0.222961
20,17756728,41.148995,0.152481
20,17801675,41.1863,0.037305
20,17850340,41.354808,0.168508
20,17870542,41.625767,0.270959
20,17904819,41.701755,0.075988
20,17909492,41.827276,0.125521
20,18019460,41.9095,0.082224
20,18021004,41.978568,0.069068
20,18055164,42.0827,0.104132
20,18058178,42.155071,0.072371
20,18205644,42.248566,0.093495
20,18215466,42.342221,0.093655
20,18798399,42.559397,0.217176
20,18801036,42.653961,0.094564
20,18896895,42.678161,0.0242
20,18901322,42.910334,0.232173
20,18959491,42.98514,0.074806
20,18966849,43.080101,0.094961
20,18973169,43.292627,0.212526
20,18994377,43.317892,0.025265
20,19006113,43.428613,0.110721
20,19102964,43.508489,0.079876
20,19111256,43.606433,0.097944
20,19453140,43.842661,0.236228
20,19455203,44.006001,0.16334
20,19573392,44.095508,0.089507
20,19575173,44.156733,0.061225
20,19613399,44.169817,0.013084
20,19616992,44.319297,0.14948
20,19708935,44.397693,0.078396
20,19714454,44.610504,0.212811
20,19829906,44.780273,0.169769
20,19845942,44.842245,0.061972
20,19848027,44.941177,0.098932
20,19884106,45.039394,0.098217
20,19885971,45.166835,0.127441
20,19912493,45.222615,0.05578
20,19922816,45.476208,0.253593
20,19986926,45.799029,0.322821
20,20318902,46.100859,0.30183
20,20378708,46.260921,0.160062
20,20382912,46.448964,0.188043
20,20805284,46.580059,0.131095
20,20817745,46.742462,0.162403
20,20952202,46.8285,0.086038
20,20963732,46.917933,0.089433
20,21004166,46.942878,0.024945
20,21011236,47.025958,0.08308
20,21675558,47.228669,0.202711
20,21693624,47.32003,0.091361
20,22185332,47.407827,0.087797
20,22422315,47.53558,0.127753
20,22424869,47.615709,0.080129
20,22486125,47.652003,0.036294
20,22492295,47.914092,0.262089
20,22738735,48.112509,0.198417
20,22743529,48.175656,0.063147
20,22779092,48.194637,0.018981
20,22780715,48.327322,0.132685
20,22966362,48.442623,0.115301
20,22967573,48.495655,0.053032
20,23025295,48.524198,0.028543
20,23034274,48.592084,0.067886
20,23149381,48.747953,0.155869
20,23230122,48.764346,0.016393
20,23231946,48.837507,0.073161
20,23274233,48.909776,0.072269
20,23634077,49.148732,0.238956
20,23965491,49.456711,0.307979
20,23969285,49.528361,0.07165
20,24058407,49.633318,0.104957
20,24061345,49.754112,0.120794
20,24295349,49.848154,0.094042
20,24445550,50.018182,0.170028
20,24452619,50.110906,0.092724
20,24482392,50.139965,0.029059
